model,t,mean,median,q25,q75,escaped_fraction
forest,1.996,0.7894490795152506,0.679714517246409,0.4030871155342215,1.179858962251842,0.0
forest,2.0,0.7907483102986422,0.6775891370804465,0.4006775031787592,1.1756316061258743,0.0
forest,2.004,0.7920063161674752,0.6757549126937257,0.3983132674109714,1.1711248109545813,0.0
forest,2.008,0.7931741574097435,0.673965072784545,0.39593410014969976,1.1661666247710543,0.0
forest,2.012,0.7942910716089004,0.671743404829616,0.3935017304807688,1.1607245968492697,0.0
forest,2.016,0.7953969706750649,0.669465445249142,0.3910170403969751,1.1541976774187153,0.0
forest,2.02,0.7964185769014903,0.667100620773005,0.3927320600087962,1.147515349075469,0.0
forest,2.024,0.7974251046645868,0.6645659006947899,0.40078086882269787,1.1408795905017923,0.0
forest,2.028,0.798586609401713,0.6610268308124605,0.40912120900869187,1.134779835515707,0.0
forest,2.032,0.7997690804556403,0.6574467303201591,0.41777747600622306,1.128547435912942,0.0
forest,2.036,0.8010090655664911,0.6577889273835738,0.42671927830426587,1.1221494478599985,0.0
forest,2.04,0.8022449641665226,0.6583826949506999,0.43598205608689283,1.11563525374208,0.0
forest,2.044,0.8035048712129258,0.6589467054958671,0.44558550990611945,1.1097409487361558,0.0
forest,2.048,0.804792760002281,0.6594144292964149,0.4554875218756322,1.1039477583801491,0.0
forest,2.052,0.8060978118474349,0.6597832214933005,0.4596971927472945,1.098185966540611,0.0
forest,2.056,0.8074979880943058,0.6650023255580344,0.46078143104139896,1.092266958121972,0.0
forest,2.06,0.8088953185045783,0.6708543563394945,0.46175535782059496,1.086050633523288,0.0
forest,2.064,0.8102741111314458,0.6769358531465681,0.462611714623524,1.0836197880524359,0.0
forest,2.068,0.8116210509985715,0.6832185779972312,0.46333990392719443,1.084941967784231,0.0
forest,2.072,0.8130072705647443,0.6897544725679071,0.4639093436408826,1.0860546814868262,0.0
forest,2.076,0.8143805341345086,0.6964835909261182,0.4643994665456739,1.0870285097694,0.0
forest,2.08,0.8157307789314467,0.7034460023936622,0.46478503222236706,1.0880056857090157,0.0
forest,2.084,0.817060733716424,0.7107041708775818,0.4650916420796152,1.0888510989676865,0.0
forest,2.088,0.8183655153315922,0.718205535842273,0.46526209775597366,1.0895879992128088,0.0
forest,2.092,0.8196981124605658,0.7242477285050741,0.4653386870114613,1.0902511835507034,0.0
forest,2.096,0.821088619366807,0.7247209247287578,0.4653106116711634,1.09084935855104,0.0
forest,2.1,0.8225031305609838,0.7252585978731387,0.46519331674659753,1.0915261727705547,0.0
forest,2.104,0.8239371570152236,0.7306846090535997,0.46501899364799126,1.0874393467448216,0.0
forest,2.108,0.8253337970236881,0.7413647414156639,0.46472564173621805,1.0833864292974014,0.0
forest,2.112,0.8267086349288691,0.7521519629920252,0.46271054818816404,1.0793552552531147,0.0
forest,2.116,0.8280393795900167,0.7630720746006544,0.45865460267865205,1.075295924248365,0.0
forest,2.12,0.8293652734425336,0.7741765086297001,0.4546379620268226,1.0712322525786064,0.0
forest,2.124,0.8306956948562542,0.7853630089810675,0.45081136339957484,1.067210923692442,0.0
forest,2.128,0.8319627143099352,0.7967048006795234,0.44722510662035536,1.063169950280229,0.0
forest,2.132,0.8331696866233292,0.807941914741493,0.44360608668390517,1.0590024969083818,0.0
forest,2.136,0.8342860775407172,0.8192386180442195,0.439410079979024,1.0547840538412165,0.0
forest,2.14,0.8354105760342658,0.8304884508070391,0.4351739115985178,1.0506819427021794,0.0
forest,2.144,0.8365385237528423,0.8408802009445298,0.4307723995084948,1.046782744942017,0.0
forest,2.148,0.837651021844659,0.8384632014536275,0.42669148191259143,1.0431466608962312,0.0
forest,2.152,0.8387386709677186,0.8360275908152739,0.42262101487302267,1.0513711002267567,0.0
forest,2.156,0.8398337717830945,0.8336773343733693,0.4186346190268717,1.0644334437643383,0.0
forest,2.16,0.840794139700791,0.8313575263333856,0.4148129917540086,1.0774028634830646,0.0
forest,2.164,0.8416854729356696,0.8291544857328632,0.4109555047947542,1.090219336912287,0.0
forest,2.168,0.842585542923983,0.8270335187592732,0.40715911201712096,1.1001764216767318,0.0
forest,2.172,0.843331737420298,0.8249341293787975,0.4033476461216307,1.1010712583892925,0.0
forest,2.176,0.84403812823695,0.8229408930376279,0.3996906499461122,1.099562590008171,0.0
forest,2.18,0.8446872150610553,0.8210137022951087,0.3970111765905977,1.0960691707613022,0.0
forest,2.184,0.8452560280738212,0.8191402379812711,0.3942704847554526,1.0994850648126524,0.0
forest,2.188,0.8457549540601248,0.8173293735801257,0.3916099348698455,1.1115984585935652,0.0
forest,2.192,0.8462060548724099,0.8155129563907005,0.38898520590030017,1.1231976614574055,0.0
forest,2.196,0.8466613755681174,0.8138077683463028,0.3863625402019172,1.1317939422179621,0.0
forest,2.2,0.847038903784836,0.8121932114827748,0.38382548519665044,1.1349046290478382,0.0
forest,2.204,0.8474337897528892,0.8106617338579873,0.3835441675571344,1.138268815389007,0.0
forest,2.208,0.8477529973619033,0.8092239302079357,0.38442634318589386,1.141884185853794,0.0
forest,2.212,0.8480628296837083,0.8079383044243471,0.38531110358939435,1.1454266910333475,0.0
forest,2.216,0.8483157354058919,0.8066917522768068,0.3857744382059186,1.148749565026992,0.0
forest,2.22,0.8485087249577976,0.805555972709767,0.38620204630749433,1.1518220805555948,0.0
forest,2.224,0.8486543513420075,0.8045373009780872,0.3866670870631496,1.1549133808269965,0.0
forest,2.228,0.8487921504028606,0.8036342721825701,0.3878164637201198,1.1581066870088068,0.0
forest,2.232,0.8488825276948052,0.8028428584977167,0.38927673113445266,1.1606692713267037,0.0
forest,2.236,0.8489189490485145,0.8022151954219885,0.3906670031779821,1.1628353757103211,0.0
forest,2.24,0.8488841033935062,0.8016235602659263,0.3919656933079376,1.1646109731177303,0.0
forest,2.244,0.8488349222259716,0.8011530366834232,0.3934005831200999,1.1663354488822661,0.0
forest,2.248,0.8487905048611767,0.7973978807353503,0.3949432478275943,1.1678944551657906,0.0
forest,2.2520000000000002,0.8487823062500016,0.7914234078576536,0.39634489553618457,1.1693614081550123,0.0
forest,2.2560000000000002,0.8486441612077616,0.7854679975431034,0.39757839479669677,1.1707378365055103,0.0
forest,2.2600000000000002,0.8484650833836046,0.7795568323401327,0.3988502877543195,1.1718277290958221,0.0
forest,2.2640000000000002,0.8482189580803544,0.7735852325186227,0.40012668190376993,1.172088869492549,0.0
forest,2.2680000000000002,0.8478763293238393,0.767740753363201,0.40169007291839853,1.1719374575160284,0.0
forest,2.2720000000000002,0.8475736536822159,0.7619412674852936,0.40319142292400734,1.1717866797062446,0.0
forest,2.2760000000000002,0.84724637730786,0.7562145297255068,0.4045266566061646,1.1717012658577566,0.0
forest,2.2800000000000002,0.84696472088244,0.7505635638367061,0.4059434981321116,1.1714289795159472,0.0
forest,2.2840000000000003,0.8466455401013816,0.7449826595740865,0.40728144543455486,1.1711331033069556,0.0
forest,2.2880000000000003,0.8462971020231702,0.7395418081544416,0.40853586508740325,1.1705853302528677,0.0
forest,2.2920000000000003,0.8459711089974675,0.7363600440058884,0.40981988831972477,1.170082366161616,0.0
forest,2.2960000000000003,0.8455595305918969,0.7337593645670766,0.41112123684633345,1.1694071975979088,0.0
forest,2.3000000000000003,0.8451568323226644,0.7314250681882588,0.4123275349989255,1.1686114503464107,0.0
forest,2.3040000000000003,0.8448057010147529,0.7293742085570747,0.41345590020055256,1.1676637638598564,0.0
forest,2.308,0.8444475353160186,0.727497777740667,0.4144288633331172,1.1664796713388423,0.0
forest,2.312,0.8441011210395193,0.725620182742337,0.415213401988718,1.1651542647309567,0.0
forest,2.316,0.8437994411734481,0.7237165191334796,0.41595986644994637,1.1639354600318117,0.0
forest,2.32,0.8435199271974447,0.7216303569816358,0.4166643220933599,1.1626877862299896,0.0
forest,2.324,0.843198734287822,0.7192513415787166,0.4172531439943087,1.1610640571384823,0.0
forest,2.328,0.8428799218366059,0.7169663985547121,0.4177327777900403,1.1593091859305367,0.0
forest,2.332,0.8426610891468984,0.7148212623427557,0.4180809054672624,1.1574285747806845,0.0
forest,2.336,0.8424705508194641,0.7125597570297216,0.417851368041842,1.1553411072496536,0.0
forest,2.34,0.842272372687245,0.7100863993642896,0.41744811781632696,1.1571652146106368,0.0
forest,2.344,0.842132939853227,0.7079216144223424,0.4171399817041738,1.1601091153603305,0.0
forest,2.348,0.8419516928954518,0.7058797209154053,0.4168781123836206,1.1630525575238089,0.0
forest,2.352,0.8417777241083619,0.7039021932393571,0.41666648783628013,1.1660334106353354,0.0
forest,2.356,0.8415878606040902,0.7017225372127947,0.416380712118516,1.1690378755115889,0.0
forest,2.36,0.84140834158516,0.6994873955202399,0.41617469120485345,1.1720591505111986,0.0
forest,2.364,0.8412917466509479,0.6973509766341599,0.41602340269584254,1.175028482337705,0.0
forest,2.368,0.8412674922930871,0.6953091825172897,0.4158718622543389,1.1781315141004571,0.0
forest,2.372,0.8412562386423874,0.6933810607399998,0.41573959786613196,1.181289157043171,0.0
forest,2.376,0.8412987973006928,0.6914573767331015,0.41569384857066505,1.1844856192761375,0.0
forest,2.38,0.8414134482443574,0.6895516875791291,0.4156529906922477,1.1876691274232125,0.0
forest,2.384,0.8416617581301873,0.6877157278414716,0.4156574817434451,1.1908423409932483,0.0
forest,2.388,0.8419746141933009,0.685956186202006,0.41574432146887697,1.1940235136886082,0.0
forest,2.392,0.8424524758635915,0.684263195693202,0.4159656175020018,1.197234732083833,0.0
forest,2.396,0.8429505801193395,0.682680919910454,0.41627420332669174,1.2004853025609552,0.0
forest,2.4,0.8435696008347013,0.6812174901103873,0.41661028956553536,1.20375962637599,0.0
forest,2.404,0.8442325106452817,0.6798456568392917,0.41683741142642916,1.2070578919438857,0.0
forest,2.408,0.84488413893993,0.6785684722737226,0.4170394538668966,1.2103662362401189,0.0
forest,2.412,0.8455488979600577,0.6793867205476577,0.4174104661239886,1.213707284123188,0.0
forest,2.416,0.8463183502210334,0.6810005817843612,0.41780260787671053,1.21831061313247,0.0
forest,2.42,0.847234692381434,0.682660456459062,0.4182595955277567,1.224584626347759,0.0
forest,2.424,0.8482374174842919,0.6843341166679754,0.41869729352295576,1.2303389391510928,0.0
forest,2.428,0.8493204981786985,0.6860717239790661,0.41918418813728825,1.2361507043831192,0.0
forest,2.432,0.8504521547771706,0.6878953671237662,0.42067359075715616,1.2419092830559728,0.0
forest,2.436,0.8515880188611114,0.6897664036653438,0.42310569032146633,1.2474573957772017,0.0
forest,2.44,0.8527390628195155,0.6916925748777731,0.4250925366795134,1.2526391372336543,0.0
forest,2.444,0.8539249962441888,0.6901692992293844,0.42689957776432197,1.2575576507897193,0.0
forest,2.448,0.8551406709975866,0.6886024633122988,0.4286855212812632,1.262495099768567,0.0
forest,2.452,0.8564856183904013,0.6871387219997123,0.43085958320013984,1.2673188681434384,0.0
forest,2.456,0.8579838693208227,0.6856623557792589,0.4347694170955628,1.2723706264242445,0.0
forest,2.46,0.8595563771224629,0.6841732704124811,0.43639593087352335,1.2774588800290512,0.0
forest,2.464,0.8610987200646898,0.6827622523263441,0.4368237671574704,1.2820073321027687,0.0
forest,2.468,0.8627095945401919,0.6813910284143385,0.4372645117043469,1.2864626733162654,0.0
forest,2.472,0.8643771057616251,0.6801869466509093,0.44041410997675234,1.2905961422428498,0.0
forest,2.476,0.8661348643521336,0.6791430331380552,0.4538654738638698,1.2945675372131538,0.0
forest,2.48,0.8679288791536723,0.6780790318255845,0.4676659546242299,1.29831329826638,0.0
forest,2.484,0.8697156482919203,0.676992600485234,0.4815589970223107,1.296884790514708,0.0
forest,2.488,0.8716293001284943,0.6759968948350868,0.4960582495095561,1.2947995089634197,0.0
forest,2.492,0.8736330106656759,0.6750084641353362,0.49798490380165356,1.297183493560111,0.0
forest,2.496,0.8756798139955102,0.674083776447675,0.4958499808289678,1.3042373757731456,0.0
forest,2.5,0.8777187089425874,0.6732243120973329,0.49370741005697844,1.3114017673833487,0.0
forest,2.504,0.8797714694348663,0.6725146206970805,0.4915513575142991,1.3186658633553916,0.0
forest,2.508,0.8819297890727992,0.6784627748252978,0.4896131280484327,1.3259098899401338,0.0
forest,2.512,0.8841893945944712,0.688083364425293,0.4880532329726191,1.3332010206617049,0.0
forest,2.516,0.8865037264208487,0.6977378621845912,0.4866775870173317,1.3405773935486982,0.0
forest,2.52,0.8888259796284359,0.7073082162170132,0.48490920048808184,1.347912520798693,0.0
forest,2.524,0.8911187011990851,0.716937074926554,0.4833002484391308,1.3553975403793541,0.0
forest,2.528,0.8934625366383238,0.7265485242762422,0.48189211786084357,1.3629756552138406,0.0
forest,2.532,0.8958534154700182,0.7361292399201612,0.48104774514577486,1.3706510789302306,0.0
forest,2.536,0.898251253794623,0.7456304113345326,0.48015941400281886,1.3782798298019983,0.0
forest,2.54,0.9005988003319974,0.7551204882699942,0.479257589579737,1.3858269606158897,0.0
forest,2.544,0.9029957970589686,0.7644183595697329,0.47863783254656656,1.3932550258126624,0.0
forest,2.548,0.9053754754061035,0.7809930420228697,0.47815493934522746,1.4007149982139275,0.0
forest,2.552,0.9078348697402946,0.7985443619563309,0.47777282999125203,1.4082238857997753,0.0
forest,2.556,0.9103981428521826,0.815817652946443,0.4776436939948667,1.4156758548707253,0.0
forest,2.56,0.9128763426667621,0.8329363623107198,0.4775914017790279,1.4230897671320555,0.0
forest,2.564,0.9153594391570664,0.8498102253485244,0.4777752128099802,1.4256961043015015,0.0
forest,2.568,0.9179147540152645,0.866562079095583,0.47831268297263985,1.4229254219710339,0.0
forest,2.572,0.9204020858407238,0.8780310778577576,0.47917030083746137,1.4200189019919147,0.0
forest,2.576,0.9229910582674323,0.8869112583089226,0.48034972032377954,1.417079752308284,0.0
forest,2.58,0.9255162445775946,0.8954940703887662,0.4818241670065715,1.414021141045394,0.0
forest,2.584,0.9280211286881584,0.9041807375155723,0.4834936585660753,1.4109526551189226,0.0
forest,2.588,0.9305512864261527,0.9130843816012243,0.4853174397752034,1.4077785921010124,0.0
forest,2.592,0.9331591979453397,0.9220824037885536,0.48730073642241756,1.4045505948868262,0.0
forest,2.596,0.9358633677697936,0.9310813571706495,0.48950682511955634,1.4014051389155489,0.0
forest,2.6,0.9385742008786944,0.9401484144278922,0.49193419378335723,1.3983313920690126,0.0
forest,2.604,0.9411996349229554,0.9469532024248277,0.49456594664891046,1.3954075370571186,0.0
forest,2.608,0.943853189318714,0.9522448711704693,0.49741134102809836,1.3928572103516286,0.0
forest,2.612,0.9465085507871678,0.9574393594499955,0.5004517891574182,1.389949378336592,0.0
forest,2.616,0.9492434641716425,0.9622925902403308,0.503733740417964,1.3873984467220555,0.0
forest,2.62,0.9519676436503068,0.9669458949099656,0.5072530878816814,1.3844832153354962,0.0
forest,2.624,0.9547105998263372,0.9706788542496998,0.510943503424208,1.3815225568059875,0.0
forest,2.628,0.9575081905734972,0.97406111340012,0.5148862302653513,1.3784681475635774,0.0
forest,2.632,0.9603773224825183,0.977472625923571,0.5191037607315786,1.3754903026024872,0.0
forest,2.636,0.963281036927983,0.9810470259589561,0.5235968744181501,1.372352116359078,0.0
forest,2.64,0.9660990270749774,0.9845656400349151,0.5283290131369776,1.369169796313436,0.0
forest,2.644,0.9689417377276172,0.9881221615977087,0.5332947811881331,1.3660618945125074,0.0
forest,2.648,0.9717452792252841,0.9912133849002938,0.5385440132575334,1.36278577743295,0.0
forest,2.652,0.9745594832863713,0.9897620979189772,0.5443577799931613,1.3595608622232642,0.0
forest,2.656,0.9774600730178917,0.9884876487848069,0.5503014254108509,1.3565028098720437,0.0
forest,2.66,0.9803904651683911,0.9872286506598478,0.5565016618678882,1.3537427685755685,0.0
forest,2.664,0.9834134823806118,0.9864567959344039,0.562977411570577,1.3508656587784906,0.0
forest,2.668,0.9865236013242908,0.9856461061743861,0.5696837806352816,1.3486123237721674,0.0
forest,2.672,0.9895976769434525,0.984363577526085,0.576613998025954,1.3609305028860506,0.0
forest,2.676,0.9927673066759274,0.9834103598774762,0.5836592707821108,1.3731052017753516,0.0
forest,2.68,0.9959939010720618,0.9824372008585109,0.5909955259249672,1.385092762259245,0.0
forest,2.684,0.9992666969705211,0.9816529815292308,0.5967010056658277,1.396836906621295,0.0
forest,2.688,1.002574745461279,0.9810612301084651,0.5982038901555053,1.4083395249592785,0.0
forest,2.692,1.005909143475104,0.9806205638413742,0.5997388487300317,1.419678709409133,0.0
forest,2.696,1.0092897485221761,0.9802532718638417,0.601303960419433,1.430751208578458,0.0
forest,2.7,1.012724645446239,0.9821781020254778,0.6028438539995655,1.4415829302701477,0.0
forest,2.704,1.0162099722089892,0.9862761723567992,0.6043424101427275,1.4521428751837173,0.0
forest,2.708,1.0197673288630056,0.9907332653697846,0.6058594210667024,1.4625076778613337,0.0
forest,2.712,1.0234047936000314,0.995615173357099,0.6075795899986197,1.472684271576209,0.0
forest,2.716,1.0270907123847264,1.000669891516203,0.609238809864269,1.4825526761442909,0.0
